Unnamed: 0,heading,latitude,longitude,traceid,sampledate,speed
169215,5.0,53.55509666666667,10.050466666666669,7n94qDbqS3e5IsiKtUF2Mw,2024-07-12 05:38:54,15.0
169225,282.0,53.55546833333333,10.050143333333333,7n94qDbqS3e5IsiKtUF2Mw,2024-07-12 05:39:28,22.0
169269,101.0,53.55227166666667,10.047598333333331,7n94qDbqS3e5IsiKtUF2Mw,2024-07-12 05:49:44,33.0
169279,101.0,53.552176666666675,10.048421666666666,7n94qDbqS3e5IsiKtUF2Mw,2024-07-12 05:49:59,23.0
169436,18.0,53.560945088149154,10.055238029660083,uIugsOqTzWhiO1GZl2DSg,2024-07-12 03:07:53,8.0
169453,274.0,53.56111232729735,10.05333091666597,uIugsOqTzWhiO1GZl2DSg,2024-07-12 03:08:11,19.0
169463,274.0,53.56110595271048,10.052854321818945,uIugsOqTzWhiO1GZl2DSg,2024-07-12 03:08:41,28.0
169494,0.0,53.56195222787108,10.047811327098392,uIugsOqTzWhiO1GZl2DSg,2024-07-12 03:09:12,31.0
169640,101.0,53.55192544566238,10.049861261969466,23UhOTJ6RDKOWap0F49A,2024-07-12 00:32:34,38.0
169666,188.0,53.5521415718675,10.045829793521584,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:03:10,5.0
169676,188.0,53.55221142561737,10.045854215774394,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:03:36,1.0
169686,188.0,53.55213872555627,10.045834946654088,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:03:46,1.0
169696,222.0,53.55204908246307,10.046007021532729,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:06:39,1.0
169706,212.0,53.55205746458593,10.046003213720113,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:09:35,1.0
169716,217.0,53.55199292184306,10.045762486779967,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:09:48,4.0
169726,136.0,53.551884430583385,10.046004119814535,vqclsMRBRZyWBdZfPTuDQ,2024-07-12 00:16:03,1.0
169788,273.0,53.561151221809475,10.049811794803606,f68E5MgTPS2qopYuBLcg,2024-07-12 04:24:24,18.0
169798,274.0,53.56120472441908,10.048884592893796,f68E5MgTPS2qopYuBLcg,2024-07-12 04:24:34,30.0
169967,282.0,53.552173333333336,10.049091666666667,Jtm2gvkSWuPy8d9POLQ4A,2024-07-12 03:15:00,21.0
170042,281.0,53.56032838,10.06170848,6ud9CwpQTLeKC5YbV0HQA,2024-07-12 02:58:23,7.0
170052,284.0,53.56040477,10.06104238,6ud9CwpQTLeKC5YbV0HQA,2024-07-12 02:58:33,20.0
170062,282.0,53.56055009,10.05982544,6ud9CwpQTLeKC5YbV0HQA,2024-07-12 02:58:43,35.0
170145,281.0,53.56026917196858,10.061938711538849,bpAugjkZRCGxDM2Z81F3Q,2024-07-12 05:27:46,38.0
170171,278.0,53.560811512485465,10.05753706769393,bpAugjkZRCGxDM2Z81F3Q,2024-07-12 05:28:12,39.0
170246,80.0,53.56108413691187,10.045433192942928,bpAugjkZRCGxDM2Z81F3Q,2024-07-12 05:34:27,31.0
170256,86.0,53.56117739125199,10.04672616144094,bpAugjkZRCGxDM2Z81F3Q,2024-07-12 05:34:37,27.0
170287,93.0,53.56089255927269,10.052368387507842,bpAugjkZRCGxDM2Z81F3Q,2024-07-12 05:35:08,24.0
170346,281.0,53.5520507,10.049817116666668,xsEQtI8GQcEnPL5SPFwA,2024-07-12 03:22:26,17.0
170356,281.0,53.55217921666667,10.048842516666667,xsEQtI8GQcEnPL5SPFwA,2024-07-12 03:22:39,32.0
170377,273.0,53.55262176666667,10.0445475,xsEQtI8GQcEnPL5SPFwA,2024-07-12 03:23:05,32.0
170387,282.0,53.5603415994748,10.061675898780978,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:12:10,5.0
170407,0.0,53.56196891294787,10.06072852361479,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:12:30,29.0
170417,198.0,53.56242961537853,10.056137173007794,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:19:43,38.0
170427,198.0,53.5616388930884,10.055691412514276,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:19:53,28.0
170437,199.0,53.56128421133338,10.055437018438647,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:20:03,15.0
170447,273.0,53.56096866636826,10.054948674464768,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:20:13,25.0
170459,273.0,53.560985184232166,10.053179690461558,PZWD7axZQPGcm3gfq92vQ,2024-07-12 04:20:25,33.0
170528,257.0,53.55200378333334,10.049329616666666,FfcVFBGnT5u0AEmBDeabsw,2024-07-12 03:37:19,3.0
170538,281.0,53.552120833333326,10.048503433333334,FfcVFBGnT5u0AEmBDeabsw,2024-07-12 03:37:39,38.0
170574,185.0,53.56157213,10.04766603,neDMBXIGShChbJI7Otpnw,2024-07-12 05:02:31,6.0
170584,186.0,53.56136637,10.04761995,neDMBXIGShChbJI7Otpnw,2024-07-12 05:02:41,15.0
170618,94.0,53.56090784,10.05295986,neDMBXIGShChbJI7Otpnw,2024-07-12 05:03:15,38.0
170628,92.0,53.56087507,10.05401042,neDMBXIGShChbJI7Otpnw,2024-07-12 05:03:25,3.0
170638,92.0,53.56086793,10.05409208,neDMBXIGShChbJI7Otpnw,2024-07-12 05:03:38,1.0
170648,94.0,53.56081495,10.05501805,neDMBXIGShChbJI7Otpnw,2024-07-12 05:04:12,37.0
170677,101.0,53.56032335,10.06021917,neDMBXIGShChbJI7Otpnw,2024-07-12 05:04:41,27.0
170687,101.0,53.56027203,10.06067106,neDMBXIGShChbJI7Otpnw,2024-07-12 05:04:59,4.0
170697,101.0,53.5601665,10.06161642,neDMBXIGShChbJI7Otpnw,2024-07-12 05:05:09,37.0
170855,130.0,53.55719511510535,10.054875687721628,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:46:42,6.0
170865,134.0,53.55713596687977,10.055190050162478,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:46:52,4.0
170875,207.0,53.55700622538087,10.055181844028084,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:47:02,6.0
170885,276.0,53.55708488279892,10.054452393587896,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:47:12,29.0
170895,325.0,53.5572641234569,10.053476847623145,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:47:22,12.0
170905,293.0,53.557332907693,10.053352225505664,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:47:39,1.0
170915,249.0,53.55729612749551,10.053194543525828,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:47:54,2.0
170925,154.0,53.55714225483393,10.05315512668871,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:48:04,4.0
170935,178.0,53.5570281863197,10.053221005163376,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:48:35,9.0
170945,184.0,53.55677815341547,10.053195591855626,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:48:56,1.0
170955,180.0,53.55658938374722,10.05317223434838,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:49:06,6.0
170965,179.0,53.55647305622794,10.053182531932023,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:49:16,13.0
170975,179.0,53.556132482917,10.053173627306014,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:49:26,11.0
170985,153.0,53.55585122710743,10.05333522221822,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:49:36,9.0
170995,133.0,53.55576036568494,10.053493126855528,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:50:14,8.0
171005,124.0,53.555656637414174,10.05366389035032,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:50:32,7.0
171015,116.0,53.5555582646592,10.053979526719546,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:50:42,3.0
171025,104.0,53.55552859587134,10.054160126612496,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:51:31,7.0
171035,96.0,53.55549133568769,10.054585579916903,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:51:41,12.0
171045,97.0,53.55546731197366,10.054926391451684,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:51:51,8.0
171055,96.0,53.55543000941795,10.05532353588091,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:52:01,2.0
171065,97.0,53.55539033579927,10.055797287816937,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:52:43,19.0
171075,97.0,53.55534670002049,10.056345810823805,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:52:53,6.0
171085,97.0,53.555332024181986,10.056571266732425,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:53:48,15.0
171095,174.0,53.55501667468564,10.057389540302154,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:53:58,32.0
171105,168.0,53.55421133003247,10.057561427471557,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:08,30.0
171115,270.0,53.554028030365885,10.056736495573965,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:18,28.0
171125,203.0,53.55384005489367,10.05580894630941,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:28,28.0
171135,206.0,53.553093701061904,10.055210705097624,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:38,28.0
171145,206.0,53.5524030446778,10.05463836306883,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:48,31.0
171155,210.0,53.551885291194424,10.054142364043557,pL6TCDfNQkSqUwZJwn7KQ,2024-07-12 05:54:58,13.0
171175,270.0,53.55607935524994,10.05801604309852,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:38:10,31.0
171185,274.0,53.55615754557619,10.056417735834,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:38:21,33.0
171195,323.0,53.556660050516655,10.055466239048023,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:38:31,31.0
171205,280.0,53.55716599134177,10.054436270244524,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:38:41,31.0
171215,303.0,53.557384779572935,10.053412158186203,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:38:51,21.0
171225,184.0,53.556948102997595,10.053149391956612,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:39:01,34.0
171235,156.0,53.55592866008773,10.053239906962755,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:39:11,38.0
171245,98.0,53.55536453528766,10.054501818471996,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:39:21,37.0
171255,97.0,53.555262697107345,10.056115152367449,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:39:31,34.0
171265,95.0,53.55520640992565,10.0572808702986,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:39:41,10.0
171275,168.0,53.55513096158554,10.057447658778868,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:40:08,9.0
171311,243.0,53.555333198969755,10.050445184378846,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:40:44,36.0
171342,198.0,53.55227072113295,10.048866362210084,QxJML0CjSQCAWdyKUgWiw,2024-07-12 03:41:15,6.0
171388,347.0,53.552244153898584,10.05838566866353,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:58:49,36.0
171398,348.0,53.55317998277211,10.058025423477403,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:58:59,37.0
171409,347.0,53.55419617979096,10.057650590106578,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:59:10,30.0
171419,357.0,53.55459635886938,10.05760431639423,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:59:20,1.0
171429,344.0,53.55513188674206,10.057533119855382,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:59:45,31.0
171439,276.0,53.55538623493926,10.056296439338526,MUq35KWATy6eyBy5aAFnDA,2024-07-12 05:59:55,36.0
171604,57.0,53.56060852576432,10.052555249760209,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:40:54,34.0
171614,57.0,53.560655222675294,10.052678127267692,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:41:14,1.0
171624,53.0,53.56084463439005,10.053137444304786,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:41:24,23.0
171634,92.0,53.56082398122269,10.05421296494288,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:41:34,16.0
171644,94.0,53.56080471148626,10.055103303193055,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:41:44,22.0
171673,101.0,53.56034180910612,10.060576685937242,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:42:13,18.0
171683,101.0,53.56028546872962,10.061018382401228,ejtuKVBKSyaD8p54VhwuUA,2024-07-12 05:42:23,17.0
171774,199.0,53.55413481127471,10.049961246550083,QbX0WQCdSTeiIxvUPbdhFQ,2024-07-12 04:24:12,30.0
171784,197.0,53.55337595567107,10.049507785588505,QbX0WQCdSTeiIxvUPbdhFQ,2024-07-12 04:24:22,34.0
171794,203.0,53.55266592465341,10.049051558598876,QbX0WQCdSTeiIxvUPbdhFQ,2024-07-12 04:24:32,25.0
171804,203.0,53.55234804097563,10.048860618844628,QbX0WQCdSTeiIxvUPbdhFQ,2024-07-12 04:25:30,14.0
171845,100.0,53.554998763512785,10.05602843083533,C8NmDZ8GSOy9cZJWSoYRSA,2024-07-12 03:09:00,39.0
171855,96.0,53.55489376136806,10.05712612317092,C8NmDZ8GSOy9cZJWSoYRSA,2024-07-12 03:09:10,14.0
171885,281.0,53.55189298,10.05109631,MKqGz1OhTmCrKGQrSuS7pA,2024-07-12 03:53:38,34.0
171895,281.0,53.55204005,10.04989359,MKqGz1OhTmCrKGQrSuS7pA,2024-07-12 03:53:48,22.0
171905,284.0,53.55209629,10.04950023,MKqGz1OhTmCrKGQrSuS7pA,2024-07-12 03:53:58,1.0
171980,101.0,53.55235989999999,10.0469999,klBoGBMmTewJ6w240ZJA,2024-07-12 05:48:02,23.0
171990,248.0,53.55209975921326,10.04744016182688,klBoGBMmTewJ6w240ZJA,2024-07-12 05:48:12,9.0
172000,194.0,53.5520799,10.0466799,klBoGBMmTewJ6w240ZJA,2024-07-12 05:48:22,11.0
172010,107.0,53.551929900000005,10.0467099,klBoGBMmTewJ6w240ZJA,2024-07-12 05:48:32,10.0
172084,282.0,53.56044835,10.060599716666667,lDNkbrQbSJS5ft3q5hXUVw,2024-07-12 05:23:19,35.0
172094,281.0,53.56063501666666,10.059065583333334,lDNkbrQbSJS5ft3q5hXUVw,2024-07-12 05:23:29,39.0
172105,278.0,53.560831566666664,10.05729205,lDNkbrQbSJS5ft3q5hXUVw,2024-07-12 05:23:40,39.0
172148,273.0,53.56116348333333,10.049073433333332,lDNkbrQbSJS5ft3q5hXUVw,2024-07-12 05:24:23,37.0
172213,358.0,53.55463874007203,10.05756053029739,foGSmeXdSOi6TD9OSmAkuA,2024-07-12 01:06:50,3.0
172254,188.0,53.5522987583155,10.045838019093022,tpRXQdqpQuS5kJMkAthfmw,2024-07-12 00:34:11,5.0
172264,188.0,53.552183038142054,10.045793304458092,tpRXQdqpQuS5kJMkAthfmw,2024-07-12 00:34:21,4.0
172306,283.0,53.56031671082799,10.061554253470335,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:56:24,39.0
172332,278.0,53.560850885471424,10.057529817468492,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:56:50,15.0
172342,278.0,53.56089825025828,10.057123298084264,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:57:00,20.0
172352,274.0,53.56097148378582,10.056050829488097,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:57:10,24.0
172362,273.0,53.56097165429307,10.055275037677571,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:58:03,28.0
172372,273.0,53.561037342169655,10.053850529111063,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:58:13,33.0
172407,332.0,53.56138222481693,10.04770538961593,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:58:48,23.0
172417,315.0,53.562083176962474,10.047658284760743,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:58:58,25.0
172427,251.0,53.56255012273548,10.04462170301868,eZzT4UB8Tq2oojlaIrhmAA,2024-07-12 05:59:48,28.0
172563,4.0,53.56045296,10.0474954,xp89hE34TlyFhRsOYoA,2024-07-12 04:40:41,32.0
172573,5.0,53.56079122,10.047569,xp89hE34TlyFhRsOYoA,2024-07-12 04:41:20,6.0
172583,302.0,53.56122023,10.04745644,xp89hE34TlyFhRsOYoA,2024-07-12 04:41:30,24.0
172607,278.0,53.561125,10.052468,8d1i94SKRT68lgiX8XbASw,2024-07-12 05:59:51,37.0
172630,284.0,53.56038690365517,10.061118436737702,d2oDFRAbSti5KOGefxKLcg,2024-07-12 02:10:26,39.0
172661,275.0,53.56096327427028,10.055652570996118,d2oDFRAbSti5KOGefxKLcg,2024-07-12 02:10:57,31.0
172749,0.0,53.55501435,10.05799537,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:09:09,0.0
172759,278.0,53.55503937,10.05769822,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:09:19,12.0
172774,276.0,53.55541229,10.05570568,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:09:34,22.0
172784,279.0,53.55549777,10.05462306,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:09:44,33.0
172805,12.0,53.5570163,10.05333686,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:10:05,17.0
172833,18.0,53.55982454,10.05475101,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:10:33,37.0
172843,17.0,53.56037205,10.05505581,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:10:44,2.0
172853,350.0,53.56087535,10.05526245,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:11:07,23.0
172868,275.0,53.56103278,10.05317199,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:11:22,32.0
172899,272.0,53.56127012,10.04795942,GJzp6EXnRSmfn9zDodP5AA,2024-07-12 04:11:58,11.0
172993,281.0,53.560298,10.061846,jKQEBGT0Ss6bzV0Xmwkb0g,2024-07-12 05:35:23,16.0
173027,274.0,53.560940499999994,10.0559474,jKQEBGT0Ss6bzV0Xmwkb0g,2024-07-12 05:36:34,27.0
173037,273.0,53.560962800000006,10.0552182,jKQEBGT0Ss6bzV0Xmwkb0g,2024-07-12 05:37:00,38.0
173078,272.0,53.561252399999994,10.0473811,jKQEBGT0Ss6bzV0Xmwkb0g,2024-07-12 05:37:41,33.0
173259,284.0,53.55459028389305,10.06124446168542,kWGcSWtoS4SGpFaTOzxCTA,2024-07-12 05:49:56,39.0
173440,282.0,53.56034764,10.061729,hxzWB1O5SXyqvOB4Bzl6w,2024-07-12 05:42:26,30.0
173486,358.0,53.55474853515625,10.05754989287716,MfKLFoD9ToSTDFcx8chm2g,2024-07-12 04:16:11,16.0
173496,328.0,53.555023193359375,10.057600202161192,MfKLFoD9ToSTDFcx8chm2g,2024-07-12 04:16:28,20.0
173576,101.0,53.552145336156826,10.048209966292475,slAnfcbUSRGmSEvcjzjsGg,2024-07-12 05:45:20,19.0
173586,101.0,53.55209995942942,10.04866511733959,slAnfcbUSRGmSEvcjzjsGg,2024-07-12 05:45:30,27.0
173682,93.0,53.560904063105816,10.052344534530656,fXvd9vXTSrS4nWwpSsWSSQ,2024-07-12 03:34:07,1.0
173692,101.0,53.55196011707706,10.060788652622549,fQWRLsGsRnGxoK8Ao3RV9w,2024-07-12 04:22:38,19.0
173712,283.0,53.55204553809017,10.049886060878634,j0QvnmXRKWr5YGiYxQQg,2024-07-12 03:52:29,9.0
173722,283.0,53.55211707763374,10.049329837784173,j0QvnmXRKWr5YGiYxQQg,2024-07-12 03:52:40,34.0
173768,101.0,53.55226531159133,10.047625796869395,knTJAoL4SXqGRxmHbMA,2024-07-12 04:16:50,23.0
173778,100.0,53.552205339074135,10.04823323339224,knTJAoL4SXqGRxmHbMA,2024-07-12 04:17:00,25.0
173914,21.0,53.5519574542714,10.048770213279944,kpz9MDJUQbO7xRAfyPWP3A,2024-07-12 05:49:36,16.0
173924,20.0,53.552472383147304,10.049110269543464,kpz9MDJUQbO7xRAfyPWP3A,2024-07-12 05:49:46,6.0
173934,20.0,53.55250066145219,10.04912031452939,kpz9MDJUQbO7xRAfyPWP3A,2024-07-12 05:50:09,1.0
173955,348.0,53.56068100000001,10.0614401,NijwjdHTzWWZkSd4WvQ,2024-07-12 04:50:02,33.0
173965,333.0,53.5615329,10.061011700000002,NijwjdHTzWWZkSd4WvQ,2024-07-12 04:50:12,30.0
173975,0.0,53.56204689999999,10.060727758107268,NijwjdHTzWWZkSd4WvQ,2024-07-12 04:50:22,17.0
173985,326.0,53.56247450000001,10.0600211,NijwjdHTzWWZkSd4WvQ,2024-07-12 04:50:32,24.0
173995,283.0,53.5603577,10.061127266666666,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:31:20,33.0
174005,281.0,53.56056276666666,10.059658366666667,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:31:30,33.0
174016,278.0,53.56077546666667,10.058014483333334,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:31:41,37.0
174026,274.0,53.56088150000001,10.056533733333332,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:31:51,33.0
174036,274.0,53.56091933333334,10.055945383333333,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:32:01,2.0
174046,273.0,53.560949683333334,10.055189316666668,PUZOWbGRT2alrE3IvM5gXA,2024-07-12 05:32:37,37.0
174164,271.0,53.55541121530134,10.050834834786365,xrwA7tt3TDCyaVvlnv9K5A,2024-07-12 04:24:50,36.0
174300,127.0,53.56113639,10.04698322,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:06:08,30.0
174310,183.0,53.5604964,10.04751343,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:06:18,27.0
174320,186.0,53.56007891,10.04740782,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:06:28,33.0
174330,188.0,53.55939525,10.04726376,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:06:38,23.0
174340,186.0,53.55883042,10.04720792,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:06:48,7.0
174350,234.0,53.55847436,10.04698689,NbNl46wRFK6uILZHj6wqw,2024-07-12 04:07:31,37.0
174396,92.0,53.56226989518183,10.052758110239187,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:18:10,22.0
174406,75.0,53.56249563772533,10.053688488348902,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:18:20,22.0
174416,198.0,53.562145560895424,10.053883377981576,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:18:34,16.0
174426,108.0,53.56194121791102,10.054716185289696,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:18:44,25.0
174436,108.0,53.56176197751687,10.055576140213995,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:18:54,14.0
174446,198.0,53.561535226116305,10.055643539232271,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:19:04,20.0
174456,199.0,53.56123815430726,10.055384665786356,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:19:59,6.0
174466,273.0,53.560923524084885,10.054747820155196,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:20:09,34.0
174479,235.0,53.56079078269759,10.05271360898773,fCwYsWRQUWHRLlJSsem2A,2024-07-12 04:20:22,39.0
174605,281.0,53.56026912,10.06215037,q5wIZXdeTSm7yoxTBBBsnw,2024-07-12 04:25:49,15.0
174615,282.0,53.56035258,10.06151135,q5wIZXdeTSm7yoxTBBBsnw,2024-07-12 04:26:02,32.0
174697,185.0,53.56154624019527,10.047603966452265,kHscpjDCQWSolhraMUlIeA,2024-07-12 05:55:08,27.0
174719,186.0,53.55942633014171,10.04726367319727,kHscpjDCQWSolhraMUlIeA,2024-07-12 05:55:30,34.0
174729,185.0,53.55900073600672,10.047156503015756,kHscpjDCQWSolhraMUlIeA,2024-07-12 05:55:44,3.0
174739,180.0,53.55863749538593,10.047118387753605,kHscpjDCQWSolhraMUlIeA,2024-07-12 05:57:00,21.0
174822,95.0,53.554846231825145,10.057877970919613,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:20:53,15.0
174832,101.0,53.554794366610224,10.059062086585932,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:21:03,38.0
174850,166.0,53.55450847227365,10.061177009604608,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:21:21,9.0
174860,206.0,53.55408751007405,10.060867838661837,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:21:31,19.0
174870,206.0,53.55361347346829,10.060473537834095,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:21:41,16.0
174880,206.0,53.55341396310573,10.06026594874086,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:21:51,5.0
174890,299.0,53.55359866691257,10.059872625829902,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:22:01,10.0
174900,26.0,53.553706629341214,10.05980311391017,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:22:20,1.0
174910,26.0,53.553703557585465,10.059800566578392,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:22:52,1.0
174920,26.0,53.553688312404006,10.0597711939251,eb8W1UOlTgOLXCGFPW6w,2024-07-12 04:23:20,1.0
174953,103.0,53.55210922569619,10.048565379655534,mQoXFyswQTK8JRp2ZcJLQ,2024-07-12 03:45:04,19.0
174994,267.0,53.55496,10.05754,FcJd6XEYRvSRqUB1mT9wog,2024-07-12 03:45:18,14.0
175004,171.0,53.55427666666666,10.057368333333333,FcJd6XEYRvSRqUB1mT9wog,2024-07-12 03:45:28,39.0
175143,99.0,53.56126018132172,10.047423098738166,sygEew2JRv2CGZZphlzTw,2024-07-12 02:54:31,26.0
175210,258.0,53.562275,10.061945,ycIXMZkQQBiVa6Uhq0dtCA,2024-07-12 03:59:57,36.0
175220,262.0,53.562125,10.06047,ycIXMZkQQBiVa6Uhq0dtCA,2024-07-12 04:00:07,25.0
175230,240.0,53.561661666666666,10.05934,ycIXMZkQQBiVa6Uhq0dtCA,2024-07-12 04:00:17,28.0
175245,257.0,53.56089166666667,10.057373333333334,ycIXMZkQQBiVa6Uhq0dtCA,2024-07-12 04:00:32,33.0
175259,275.0,53.56093666666667,10.055545,ycIXMZkQQBiVa6Uhq0dtCA,2024-07-12 04:01:00,21.0
175332,85.0,53.55533914,10.04981433,CuNUxgzMTtGhJfZGA3MHbg,2024-07-12 05:51:40,35.0
175370,113.0,53.55484256,10.05668701,CuNUxgzMTtGhJfZGA3MHbg,2024-07-12 05:52:18,28.0
175380,113.0,53.55478979,10.05726446,CuNUxgzMTtGhJfZGA3MHbg,2024-07-12 05:52:46,23.0
175390,168.0,53.55422846,10.05756223,CuNUxgzMTtGhJfZGA3MHbg,2024-07-12 05:52:56,20.0
175432,87.0,53.56117827053394,10.046988731665603,r5DlfdLvQYqhzmfdgXHN7Q,2024-07-12 05:04:39,24.0
175467,92.0,53.56084520121976,10.054440994641336,r5DlfdLvQYqhzmfdgXHN7Q,2024-07-12 05:05:14,10.0
175477,94.0,53.560826830460144,10.055049662730404,r5DlfdLvQYqhzmfdgXHN7Q,2024-07-12 05:05:39,22.0
175509,197.0,53.55789027339922,10.053600672345866,r5DlfdLvQYqhzmfdgXHN7Q,2024-07-12 05:06:11,35.0
175519,205.0,53.55723478361923,10.05314473823928,r5DlfdLvQYqhzmfdgXHN7Q,2024-07-12 05:06:21,20.0
